Make,Model,Variant,Fuel_Type,Transmission,Ex_Showroom_Price,Market_Status
Mercedes Benz,Rclass,R-Class R350 4MATIC,Petrol,Automatic,6429000,Active
Mercedes Benz,Glc 2023 2024,GLC [2023-2024] 300 4MATIC,Petrol,Automatic,7445000,Active
Mercedes Benz,Glc 2023 2024,GLC [2023-2024] 220d 4MATIC,Petrol,Automatic,7545000,Active
Mercedes Benz,Eqa,EQA 250 Plus,Petrol,Manual,6720000,Active
Mercedes Benz,C Class 2022 2024,C-Class [2022-2024] C 200 [2022-2023],Petrol,Manual,5999000,Active
Mercedes Benz,C Class 2022 2024,C-Class [2022-2024] C 200,Petrol,Manual,6085000,Active
Mercedes Benz,C Class 2022 2024,C-Class [2022-2024] C 220d [2022-2023],Petrol,Manual,6099000,Active
Mercedes Benz,C Class 2022 2024,C-Class [2022-2024] C 220d,Petrol,Manual,6185000,Active
Mercedes Benz,C Class 2022 2024,C-Class [2022-2024] C 300d,Petrol,Manual,6270000,Active
Mercedes Benz,C Class 2022 2024,C-Class [2022-2024] C 300d [2022-2023],Petrol,Manual,6598999,Active
Mercedes Benz,C Class 2022 2024,Mercedes-Benz C-Class [2022-2024] 360,Petrol,Manual,0,Discontinued
Mercedes Benz,Sdl,SDL 3.5,Petrol,Manual,244000,Active
Mercedes Benz,Amg Gla35,AMG GLA35 4MATIC,Petrol,Automatic,6007000,Active
Mercedes Benz,200,Petrol,Petrol,Manual,6185000,Active
Mercedes Benz,200,Diesel,Diesel,Manual,6285000,Active
Mercedes Benz,G Class,G-Class G 450d AMG Line,Petrol,Manual,29000000,Active
Mercedes Benz,Glb 2022 2025,GLB [2022-2025] 200 Progressive Line [2022-2023],Petrol,Manual,6380000,Active
Mercedes Benz,Glb 2022 2025,GLB [2022-2025] 200 Progressive Line,Petrol,Manual,6480000,Active
Mercedes Benz,Glb 2022 2025,GLB [2022-2025] 220d Progressive Line [2022-2023],Petrol,Manual,6680000,Active
Mercedes Benz,Glb 2022 2025,GLB [2022-2025] 220d Progressive Line,Petrol,Manual,6870000,Active
Mercedes Benz,Glb 2022 2025,GLB [2022-2025] 220d 4MATIC AMG Line [2022-2023],Petrol,Automatic,6980000,Active
Mercedes Benz,Glb 2022 2025,GLB [2022-2025] 220d 4MATIC AMG Line,Petrol,Automatic,7180000,Active
Mercedes Benz,Glb 2022 2025,GLB [2022-2025] 220d 4matic,Petrol,Automatic,6380000,Active
Mercedes Benz,Glb 2022 2025,Mercedes-Benz GLB [2022-2025] 360,Petrol,Manual,0,Discontinued
Mercedes Benz,Gl,GL 350 CDI,Petrol,Manual,7768000,Active
Mercedes Benz,Gl,GL 63 AMG,Petrol,Manual,17900000,Active
Mercedes Benz,E Class,E-Class E200 LWB,Petrol,Manual,8000000,Active
Mercedes Benz,E Class,E-Class E220d LWB,Petrol,Manual,8200000,Active
Mercedes Benz,E Class,E-Class 450 4MATIC LWB,Petrol,Automatic,9350000,Active
Mercedes Benz,E Class,Mercedes-Benz E-Class 360,Petrol,Manual,0,Discontinued
Mercedes Benz,Amg G Class,AMG G-Class G 63,Petrol,Manual,37400000,Active
Mercedes Benz,Amg Glc43 Coupe,AMG GLC43 Coupe 4MATIC AWD,Petrol,Automatic,9986000,Active
Mercedes Benz,Slc,SLC 43 AMG,Petrol,Manual,8286000,Active
Mercedes Benz,Slk,SLK 350,Petrol,Manual,7959999,Active
Mercedes Benz,Slk,SLK 55 AMG,Petrol,Manual,12700000,Active
Mercedes Benz,Gls,GLS 450 4MATIC,Petrol,Automatic,12800000,Active
Mercedes Benz,Gls,GLS 450d 4MATIC,Petrol,Automatic,13400000,Active
Mercedes Benz,Gls,GLS 450 4MATIC AMG Line,Petrol,Automatic,13500000,Active
Mercedes Benz,Gls,GLS 450d 4MATIC AMG Line,Petrol,Automatic,13700000,Active
Mercedes Benz,Maybach S Class,Maybach S-Class S 580 4MATIC,Petrol,Automatic,28800000,Active
Mercedes Benz,Maybach S Class,Maybach S-Class Night Series,Petrol,Manual,34700000,Active
Mercedes Benz,S Class Cabriolet,S-Class Cabriolet S 500 Cabriolet,Petrol,Manual,23300000,Active
Mercedes Benz,Clk,CLK 350 Cabriolet,Petrol,Manual,3143000,Active
Mercedes Benz,Clk,CLK 500 Cabriolet,Petrol,Manual,6525000,Active
Mercedes Benz,Clk,CLK 320 Coupe,Petrol,Manual,8432000,Active
Mercedes Benz,Clk,CLK 320 Cabriolet,Petrol,Manual,843199999,Active
Mercedes Benz,Clk,CLK 500 Coupe,Petrol,Manual,3143000,Active
Mercedes Benz,Clk,CLK 55 AMG Cabriolet,Petrol,Manual,3143000,Active
Mercedes Benz,Clk,CLK 55 AMG Coupe,Petrol,Manual,3143000,Active
Mercedes Benz,Clk,CLK 350 AMG,Petrol,Manual,3143000,Active
Mercedes Benz,Amg S 63 E Performance,AMG S 63 E Performance Standard,Petrol,Manual,33400000,Active
Mercedes Benz,Eqs Suv,EQS SUV 450 5 Seater,Petrol,Automatic,13400000,Active
Mercedes Benz,Eqs Suv,EQS SUV 450 5 Seater Celebration Edition,Petrol,Automatic,13400000,Active
Mercedes Benz,Eqs Suv,EQS SUV 580 4MATIC,Petrol,Automatic,14800000,Active
Mercedes Benz,Eqs Suv,EQS SUV 580 4MATIC Celebration Edition,Petrol,Automatic,14800000,Active
Mercedes Benz,Eqs Suv,Mercedes-Benz EQS SUV 360,Petrol,Manual,0,Discontinued
Mercedes Benz,G580 With Eq Technology,G580 with EQ Technology 580 Edition One,Petrol,Manual,31000000,Active
Mercedes Benz,Maybach Eqs Suv,Maybach EQS SUV 680,Petrol,Manual,24000000,Active
Mercedes Benz,Maybach Eqs Suv,Maybach EQS SUV Night Series,Petrol,Manual,26500000,Active
Mercedes Benz,S Coupe,S-Coupe S 500,Petrol,Manual,19800000,Active
Mercedes Benz,S Coupe,S-Coupe S 63 AMG [2018-2019],Petrol,Manual,25500000,Active
Mercedes Benz,S Coupe,S-Coupe S 63 AMG,Petrol,Manual,26000000,Active
Mercedes Benz,S Coupe,S-Coupe S 63 AMG 4MATIC,Petrol,Automatic,26300000,Active
Mercedes Benz,S Coupe,S-Coupe S 63 AMG [2015-2018],Petrol,Manual,28100000,Active
Mercedes Benz,Amg Gt 63 S E Performance,AMG GT 63 S E Performance Limousine,Petrol,Manual,33400000,Active
Mercedes Benz,C Class Cabriolet,C-Class Cabriolet C 300 [2018-2019],Petrol,Manual,6429000,Active
Mercedes Benz,C Class Cabriolet,C-Class Cabriolet C300,Petrol,Manual,7064000,Active
Mercedes Benz,Maybach Sl 680,Maybach SL 680 Monogram Series,Petrol,Manual,43000000,Active
Mercedes Benz,Eqe Suv,EQE SUV 500 4MATIC,Petrol,Automatic,14100000,Active
Mercedes Benz,Sl,SL 350,Petrol,Manual,9994000,Active
Mercedes Benz,Sl,SL 63 AMG,Petrol,Manual,10700000,Active
Mercedes Benz,Sl,SL 600 Roadster,Petrol,Manual,11500000,Active
Mercedes Benz,Sl,SL 500,Petrol,Manual,23500000,Active
Mercedes Benz,Sl,SL 65 AMG Roadster,Petrol,Manual,24000000,Active
Mercedes Benz,Sl,SL 55 AMG Roadster,Petrol,Manual,24400000,Active
Mercedes Benz,Sl,SL 320,Petrol,Manual,9994000,Active
Mercedes Benz,Sl,SL 300,Petrol,Manual,9994000,Active
Mercedes Benz,Amg A45 S 2021 2023,AMG A45 S [2021-2023] 4Matic Plus,Petrol,Automatic,9241000,Active
Mercedes Benz,Amg E53 Cabriolet,AMG E53 Cabriolet 4MATIC Plus,Petrol,Automatic,12300000,Active
Mercedes Benz,Cls,CLS 300d [2018-2019],Petrol,Manual,8470000,Active
Mercedes Benz,Cls,CLS 300d,Petrol,Manual,8639000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] S 350D [2018-2020],Petrol,Manual,13600000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] S 450,Petrol,Manual,14000000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] S 350d,Petrol,Manual,14200000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] S 450 Maestro Edition,Petrol,Manual,14400000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] S 350d Maestro Edition,Petrol,Manual,15100000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] Maybach S 560,Petrol,Manual,19900000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] Maybach S 650 [2018-2020],Petrol,Manual,27799999,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] Maybach S 650,Petrol,Manual,27900000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] S 580 4MATIC,Petrol,Automatic,13600000,Active
Mercedes Benz,S Class W222 2017 2022,S-Class (W222) [2017-2022] Maybach S 580,Petrol,Manual,13600000,Active
Mercedes Benz,Gle 2020 2023,GLE [2020-2023] 300d 4MATIC LWB [2020-2023],Petrol,Automatic,9116000,Active
Mercedes Benz,Gle 2020 2023,GLE [2020-2023] 300d 4MATIC LWB,Petrol,Automatic,9120000,Active
Mercedes Benz,Gle 2020 2023,GLE [2020-2023] 450 4MATIC LWB [2020-2023],Petrol,Automatic,10400000,Active
Mercedes Benz,Gle 2020 2023,GLE [2020-2023] 450 4MATIC LWB,Petrol,Automatic,10400000,Active
Mercedes Benz,Gle 2020 2023,GLE [2020-2023] 400d 4MATIC LWB [2020-2023],Petrol,Automatic,10800000,Active
Mercedes Benz,Gle 2020 2023,GLE [2020-2023] 400d 4MATIC LWB,Petrol,Automatic,10800000,Active
Mercedes Benz,Gle 2020 2023,GLE [2020-2023] 400d 4MATIC Hip Hop Edition,Petrol,Automatic,12500000,Active
Mercedes Benz,S Class,S-Class S 350d,Petrol,Manual,18500000,Active
Mercedes Benz,S Class,S-Class S 450 4MATIC,Petrol,Automatic,19500000,Active
Mercedes Benz,S Class,Mercedes-Benz S-Class 360,Petrol,Manual,0,Discontinued
Mercedes Benz,Mclass,M-Class ML 250 CDI,Petrol,Manual,5674000,Active
Mercedes Benz,Mclass,M-Class ML 350 CDI,Petrol,Manual,6697000,Active
Mercedes Benz,Mclass,M-Class ML 63 AMG,Petrol,Manual,15200000,Active
Mercedes Benz,Mclass,M-Class M Guard,Petrol,Manual,23100000,Active
Mercedes Benz,Cla,CLA 200 58.0 kWh,Petrol,Manual,5500000,Active
Mercedes Benz,Cla,CLA 250 Plus 85.5 kWh,Petrol,Manual,5900000,Active
Mercedes Benz,Amg E53,AMG E53 4MATIC Plus [2021-2023],Petrol,Automatic,10600000,Active
Mercedes Benz,Amg E53,AMG E53 4matic-plus,Petrol,Automatic,10600000,Active
Mercedes Benz,Amg E53,AMG E53 4 MATIC,Petrol,Automatic,10600000,Active
Mercedes Benz,Glc,GLC 220d 4MATIC,Petrol,Automatic,7700000,Active
Mercedes Benz,Glc,GLC 300 4MATIC,Petrol,Automatic,7700000,Active
Mercedes Benz,Glc,Mercedes-Benz GLC 360,Petrol,Manual,0,Discontinued
Mercedes Benz,Amg Gt,AMG GT S,Petrol,Manual,21600000,Active
Mercedes Benz,Amg Gt,AMG GT Roadster [2017-2019],Petrol,Manual,22700000,Active
Mercedes Benz,Amg Gt,AMG GT Roadster,Petrol,Manual,22700000,Active
Mercedes Benz,Amg Gt,AMG GT R [2017-2019],Petrol,Manual,23300000,Active
Mercedes Benz,Amg Gt,AMG GT R [2019-2020],Petrol,Manual,23300000,Active
Mercedes Benz,Amg Gt,AMG GT R Coupe,Petrol,Manual,27100000,Active
Mercedes Benz,Cle Cabriolet,CLE Cabriolet 300 AMG Line,Petrol,Manual,11500000,Active
Mercedes Benz,Eqc,EQC 400 4MATIC,Petrol,Automatic,9951000,Active
Mercedes Benz,Glc Coupe,GLC Coupe 300 4MATIC [2020-2023],Petrol,Automatic,7245999,Active
Mercedes Benz,Glc Coupe,GLC Coupe 300 4MATIC,Petrol,Automatic,7250000,Active
Mercedes Benz,Glc Coupe,GLC Coupe 300d 4MATIC [2020-2023],Petrol,Automatic,7345999,Active
Mercedes Benz,Glc Coupe,GLC Coupe 300d 4MATIC,Petrol,Automatic,7350000,Active
Mercedes Benz,Gla,GLA 200,Petrol,Manual,5180000,Active
Mercedes Benz,Gla,GLA 220d 4MATIC,Petrol,Automatic,5300000,Active
Mercedes Benz,Gla,GLA 220d AMG Line 4MATIC,Petrol,Automatic,5500000,Active
Mercedes Benz,Amg A35,AMG A35 4MATIC [2021-2023],Petrol,Automatic,5800000,Active
Mercedes Benz,Amg A35,AMG A35 4MATIC,Petrol,Automatic,5800000,Active
Mercedes Benz,Amg Sl55 Roadster,AMG SL55 Roadster 4MATIC Plus,Petrol,Automatic,23400000,Active
Mercedes Benz,B Class,B-Class B 180 Sport,Petrol,Manual,3010000,Active
Mercedes Benz,B Class,B-Class B 200 Sport CDI,Petrol,Manual,3136000,Active
Mercedes Benz,B Class,B-Class B 180 Night Edition,Petrol,Manual,3193000,Active
Mercedes Benz,B Class,B-Class B 200 Night Edition,Petrol,Manual,3297000,Active
Mercedes Benz,190,W110,Petrol,Manual,0,Discontinued
Mercedes Benz,190,D,Petrol,Manual,0,Discontinued
Mercedes Benz,Amg Cle,AMG CLE 53 4MATIC Plus Coupe,Petrol,Automatic,13300000,Active
Mercedes Benz,Amg Cle,Mercedes-Benz AMG CLE 360,Petrol,Manual,0,Discontinued
Mercedes Benz,C Coupe,C-Coupe 43 AMG [2019-2019],Petrol,Manual,7500000,Active
Mercedes Benz,C Coupe,C-Coupe 43 AMG 4MATIC,Petrol,Automatic,8244000,Active
Mercedes Benz,C Coupe,C-Coupe C 63 AMG,Petrol,Manual,14100000,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Expression ELWB [2019-2020],Petrol,Automatic,7105000,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Expression ELWB,Petrol,Automatic,7109999,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Exclusive LWB [2019-2020],Petrol,Automatic,8758000,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Exclusive LWB,Petrol,Automatic,8770000,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Elite LWB,Petrol,Automatic,11000000,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Elite [2019-2020],Petrol,Automatic,11000000,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Marco Polo Horizon,Petrol,Automatic,13799999,Active
Mercedes Benz,Old Generation V Class 2019,Old Generation V-Class 2019 Marco Polo,Petrol,Automatic,14600000,Active
Mercedes Benz,Amg Gt 63,AMG GT 63 4MATIC Plus,Petrol,Automatic,30000000,Active
Mercedes Benz,Amg Gt 63,AMG GT 63 Pro 4MATIC Plus,Petrol,Automatic,35500000,Active
Mercedes Benz,Gla 2021 2024,GLA [2021-2024] 200 [2021-2023],Petrol,Manual,4846000,Active
Mercedes Benz,Gla 2021 2024,GLA [2021-2024] 200,Petrol,Manual,4850000,Active
Mercedes Benz,Gla 2021 2024,GLA [2021-2024] 220d [2021-2023],Petrol,Manual,4996000,Active
Mercedes Benz,Gla 2021 2024,GLA [2021-2024] 220d,Petrol,Manual,5000000,Active
Mercedes Benz,Gla 2021 2024,GLA [2021-2024] 220d AMG Line 4MATIC [2021-2023],Petrol,Automatic,5266000,Active
Mercedes Benz,Gla 2021 2024,GLA [2021-2024] 220d AMG Line 4MATIC,Petrol,Automatic,5270000,Active
Mercedes Benz,G Class 2018 2023,G-Class [2018-2023] G 350d [2019-2019],Petrol,Manual,15000000,Active
Mercedes Benz,G Class 2018 2023,G-Class [2018-2023] G 350d 4MATIC,Petrol,Automatic,17200000,Active
Mercedes Benz,G Class 2018 2023,G-Class [2018-2023] G63 AMG [2018-2019],Petrol,Manual,21900000,Active
Mercedes Benz,G Class 2018 2023,G-Class [2018-2023] G 63 AMG 4MATIC,Petrol,Automatic,25500000,Active
Mercedes Benz,G Class 2018 2023,G-Class [2018-2023] G 400d,Petrol,Manual,15000000,Active
Mercedes Benz,G Class 2018 2023,G-Class [2018-2023] AMG G 63,Petrol,Manual,15000000,Active
Mercedes Benz,A Class 2015 2019,A-Class [2015-2019] A 180,Petrol,Manual,2786000,Active
Mercedes Benz,A Class 2015 2019,A-Class [2015-2019] A 200d,Petrol,Manual,2926000,Active
Mercedes Benz,A Class 2015 2019,A-Class [2015-2019] A 180 Night Edition,Petrol,Manual,2983000,Active
Mercedes Benz,A Class 2015 2019,A-Class [2015-2019] A 200d Night Edition,Petrol,Manual,3088000,Active
Mercedes Benz,Maybach Gls,Maybach GLS 600 4MATIC,Petrol,Automatic,27500000,Active
Mercedes Benz,Maybach Gls,Maybach GLS 600 4MATIC Celebration Edition,Petrol,Automatic,41000000,Active
Maruti Suzuki,Xl6 2019 2022,XL6 [2019-2022] Base Model,Petrol,Manual,1325000,Active
Maruti Suzuki,Xl6 2019 2022,XL6 [2019-2022] Top Model,Petrol,Manual,1408000,Active
Maruti Suzuki,Celerio,Base Model,Petrol,Manual,552000,Active
Maruti Suzuki,Celerio,VXi,Petrol,Manual,681000,Active
Maruti Suzuki,Celerio,ZXi,Petrol,Manual,720000,Active
Maruti Suzuki,Celerio,Top Model,Petrol,Manual,785000,Active
Maruti Suzuki,Celerio,CNG,CNG,Manual,0,Discontinued
Maruti Suzuki,Celerio,Automatic,Petrol,Automatic,0,Discontinued
Maruti Suzuki,Celerio,360,Petrol,Manual,0,Discontinued
Maruti Suzuki,Celerio,base model,Petrol,Manual,470000,Active
Maruti Suzuki,Celerio,top model,Petrol,Manual,673000,Active
Maruti Suzuki,Ciaz 2017 2018,Ciaz [2017-2018] Base Model,Petrol,Manual,1127000,Active
Maruti Suzuki,Ciaz 2017 2018,Ciaz [2017-2018] Delta,Petrol,Manual,1153000,Active
Maruti Suzuki,Ciaz 2017 2018,Ciaz [2017-2018] Zeta,Petrol,Manual,1258000,Active
Maruti Suzuki,Ciaz 2017 2018,Ciaz [2017-2018] Alpha,Petrol,Manual,1397000,Active
Maruti Suzuki,Ciaz 2017 2018,Ciaz [2017-2018] Top Model,Petrol,Manual,1410000,Active
Maruti Suzuki,Baleno 2019 2022,Baleno [2019-2022] Base Model,Petrol,Manual,801000,Active
Maruti Suzuki,Baleno 2019 2022,Baleno [2019-2022] Delta,Petrol,Manual,948000,Active
Maruti Suzuki,Baleno 2019 2022,Baleno [2019-2022] Zeta,Petrol,Manual,1027000,Active
Maruti Suzuki,Baleno 2019 2022,Baleno [2019-2022] RS,Petrol,Manual,913000,Active
Maruti Suzuki,Baleno 2019 2022,Baleno [2019-2022] Top Model,Petrol,Manual,1113000,Active
Maruti Suzuki,E Vitara,e Vitara Base Model,Petrol,Manual,1698999,Active
Maruti Suzuki,E Vitara,e Vitara Zeta,Petrol,Manual,1855999,Active
Maruti Suzuki,E Vitara,e Vitara Top Model,Petrol,Manual,2120000,Active
Maruti Suzuki,E Vitara,Maruti Suzuki e Vitara base model,Petrol,Manual,1349000,Active
Maruti Suzuki,E Vitara,Maruti Suzuki e Vitara top model,Petrol,Manual,1726000,Active
Maruti Suzuki,800 2008 2014,800 [2008-2014] Base Model,Petrol,Manual,206000,Active
Maruti Suzuki,800 2008 2014,800 [2008-2014] AC,Petrol,Manual,219000,Active
Maruti Suzuki,800 2008 2014,800 [2008-2014] Top Model,Petrol,Manual,281000,Active
Maruti Suzuki,800 2008 2014,800 [2008-2014] Duo AC LPG,Petrol,Manual,242000,Active
Maruti Suzuki,Swift 2021 2024,Swift [2021-2024] Base Model,Petrol,Manual,737000,Active
Maruti Suzuki,Swift 2021 2024,Swift [2021-2024] VXi,Petrol,Manual,915000,Active
Maruti Suzuki,Swift 2021 2024,Swift [2021-2024] ZXi,Petrol,Manual,1001000,Active
Maruti Suzuki,Swift 2021 2024,Swift [2021-2024] Top Model,Petrol,Manual,1089000,Active
Maruti Suzuki,Swift 2021 2024,Maruti Suzuki Swift [2021-2024] 360,Petrol,Manual,0,Discontinued
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] Base Model,Petrol,Manual,635000,Active
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] LXI (O),Petrol,Manual,659000,Active
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] VXI,Petrol,Manual,833000,Active
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] LDI,Petrol,Manual,821000,Active
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] ZXI,Petrol,Manual,826000,Active
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] VDI,Petrol,Manual,866000,Active
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] Top Model,Petrol,Manual,1025000,Active
Maruti Suzuki,Swift Dzire 2015 2017,Swift Dzire [2015-2017] ZDI AMT,Petrol,Automatic,876000,Active
Maruti Suzuki,Wagonr 2019 2022,Wagon R [2019-2022] Base Model,Petrol,Manual,692000,Active
Maruti Suzuki,Wagonr 2019 2022,Wagon R [2019-2022] LXi (O),Petrol,Manual,696000,Active
Maruti Suzuki,Wagonr 2019 2022,Wagon R [2019-2022] VXi,Petrol,Manual,735000,Active
Maruti Suzuki,Wagonr 2019 2022,Wagon R [2019-2022] VXi (O),Petrol,Manual,739000,Active
Maruti Suzuki,Wagonr 2019 2022,Wagon R [2019-2022] Top Model,Petrol,Manual,771000,Active
Maruti Suzuki,Alto K10,Base Model,Petrol,Manual,437000,Active
Maruti Suzuki,Alto K10,LXi (O),Petrol,Manual,551000,Active
Maruti Suzuki,Alto K10,VXi (O),Petrol,Manual,607000,Active
Maruti Suzuki,Alto K10,VXi Plus (O),Petrol,Manual,638000,Active
Maruti Suzuki,Alto K10,CNG,CNG,Manual,0,Discontinued
Maruti Suzuki,Alto K10,Automatic,Petrol,Automatic,0,Discontinued
Maruti Suzuki,Alto K10,base model,Petrol,Manual,370000,Active
Maruti Suzuki,Alto K10,top model,Petrol,Manual,545000,Active
Maruti Suzuki,1000 1990 2000,1000 [1990-2000] Base Model,Petrol,Manual,320000,Active
Maruti Suzuki,1000 1990 2000,1000 [1990-2000] Top Model,Petrol,Manual,340000,Active
Maruti Suzuki,1000 1990 2000,1000 [1990-2000] AC,Petrol,Manual,340000,Active
Maruti Suzuki,Brezza,Base Model,Petrol,Manual,1044000,Active
Maruti Suzuki,Brezza,VXi,Petrol,Manual,1259000,Active
Maruti Suzuki,Brezza,ZXi,Petrol,Manual,1412000,Active
Maruti Suzuki,Brezza,Top Model,Petrol,Manual,1542000,Active
Maruti Suzuki,Brezza,CNG,CNG,Manual,0,Discontinued
Maruti Suzuki,Brezza,Automatic,Petrol,Automatic,0,Discontinued
Maruti Suzuki,Brezza,360,Petrol,Manual,0,Discontinued
Maruti Suzuki,Brezza,base model,Petrol,Manual,826000,Active
Maruti Suzuki,Brezza,top model,Petrol,Manual,1301000,Active
Maruti Suzuki,A Star,A-Star Base Model,Petrol,Manual,453000,Active
Maruti Suzuki,A Star,A-Star VXI,Petrol,Manual,550000,Active
Maruti Suzuki,A Star,A-Star ZXI,Petrol,Manual,518000,Active
Maruti Suzuki,A Star,A-Star ZXI (Opt),Petrol,Manual,539000,Active
Maruti Suzuki,A Star,A-Star VXI AT,Petrol,Automatic,473000,Active
Maruti Suzuki,Victoris,Base Model,Petrol,Manual,1332000,Active
Maruti Suzuki,Victoris,VXi,Petrol,Manual,1942000,Active
Maruti Suzuki,Victoris,ZXi,Petrol,Manual,2126000,Active
Maruti Suzuki,Victoris,ZXi (O),Petrol,Manual,2195000,Active
Maruti Suzuki,Victoris,ZXi Plus,Petrol,Manual,2321000,Active
Maruti Suzuki,Victoris,ZXi Plus (O),Petrol,Manual,2364000,Active
Maruti Suzuki,Victoris,CNG,CNG,Manual,0,Discontinued
Maruti Suzuki,Victoris,Automatic,Petrol,Automatic,0,Discontinued
Maruti Suzuki,Victoris,360,Petrol,Manual,0,Discontinued
Maruti Suzuki,Victoris,base model,Petrol,Manual,1050000,Active
Maruti Suzuki,Victoris,top model,Petrol,Manual,1998999,Active
Maruti Suzuki,Ignis,Base Model,Petrol,Manual,629000,Active
Maruti Suzuki,Ignis,Delta,Petrol,Manual,736000,Active
Maruti Suzuki,Ignis,Zeta,Petrol,Manual,811000,Active
Maruti Suzuki,Ignis,Top Model,Petrol,Manual,878999,Active
Maruti Suzuki,Ignis,Automatic,Petrol,Automatic,0,Discontinued
Maruti Suzuki,Ignis,base model,Petrol,Manual,535000,Active
Maruti Suzuki,Ignis,top model,Petrol,Manual,755000,Active
Maruti Suzuki,Eeco 2010 2022,Eeco [2010-2022] Base Model,Petrol,Manual,542000,Active
Maruti Suzuki,Eeco 2010 2022,Eeco [2010-2022] AC,Petrol,Manual,634000,Active
Maruti Suzuki,Eeco 2010 2022,Eeco [2010-2022] STD (O),Petrol,Manual,583000,Active
Maruti Suzuki,Eeco 2010 2022,Eeco [2010-2022] Top Model,Petrol,Manual,674000,Active
Maruti Suzuki,Alto K10 2014 2020,Alto K10 [2014-2020] Base Model,Petrol,Manual,437000,Active
Maruti Suzuki,Alto K10 2014 2020,Alto K10 [2014-2020] LXi,Petrol,Manual,509999,Active
Maruti Suzuki,Alto K10 2014 2020,Alto K10 [2014-2020] VXi,Petrol,Manual,526000,Active
Maruti Suzuki,Alto K10 2014 2020,Alto K10 [2014-2020] Top Model,Petrol,Manual,490000,Active
Maruti Suzuki,Alto K10 2014 2020,Alto K10 [2014-2020] LXi CNG,CNG,Manual,451000,Active
Maruti Suzuki,Sx4,SX4 Base Model,Petrol,Manual,903999,Active
Maruti Suzuki,Sx4,SX4 ZXi,Petrol,Manual,960000,Active
Maruti Suzuki,Sx4,SX4 VDi,Petrol,Manual,989000,Active
Maruti Suzuki,Sx4,SX4 ZXi (Opt),Petrol,Manual,1027000,Active
Maruti Suzuki,Sx4,SX4 ZDi,Petrol,Manual,1094000,Active
Maruti Suzuki,Sx4,SX4 ZDi (Opt),Petrol,Manual,1171000,Active
Maruti Suzuki,Alto 800,Base Model,Petrol,Manual,385000,Active
Maruti Suzuki,Alto 800,STD (O),Petrol,Manual,419000,Active
Maruti Suzuki,Alto 800,LXi,Petrol,Manual,553000,Active
Maruti Suzuki,Alto 800,LXi (O),Petrol,Manual,582000,Active
Maruti Suzuki,Alto 800,VXi,Petrol,Manual,521000,Active
Maruti Suzuki,Alto 800,Top Model,Petrol,Manual,536000,Active
Maruti Suzuki,Alto 800,LXi (O) CNG,CNG,Manual,512000,Active
Maruti Suzuki,Ertiga,Base Model,Petrol,Manual,1030000,Active
Maruti Suzuki,Ertiga,VXi,Petrol,Manual,1330000,Active
Maruti Suzuki,Ertiga,ZXi,Petrol,Manual,1454000,Active
Maruti Suzuki,Ertiga,Top Model,Petrol,Manual,1533000,Active
Maruti Suzuki,Ertiga,CNG,CNG,Manual,0,Discontinued
Maruti Suzuki,Ertiga,Automatic,Petrol,Automatic,0,Discontinued
Maruti Suzuki,Ertiga,base model,Petrol,Manual,880000,Active
Maruti Suzuki,Ertiga,top model,Petrol,Manual,1294000,Active
Maruti Suzuki,Celerio X,Base Model,Petrol,Manual,657000,Active
Maruti Suzuki,Celerio X,VXi (O),Petrol,Manual,668000,Active
Maruti Suzuki,Celerio X,Zxi,Petrol,Manual,689000,Active
Maruti Suzuki,Celerio X,ZXi (Opt),Petrol,Manual,678000,Active
Maruti Suzuki,Celerio X,Top Model,Petrol,Manual,692000,Active
Maruti Suzuki,Celerio X,ZXi (O) AMT,Petrol,Automatic,592000,Active
